"","athlete_name","activity_name","period_id","period_name","start_time","end_time","position_name","day_name","total_distance","total_player_load","baseball_throw_count","baseball_swing_count","baseball_throw_maxpl","baseball_swing_maxpl","dynamic_movement_load","time_length","softball_sprint","throw_pl_per_throw","throw_load_per_throw_scaled","swing_load_per_swing","date","weighted_dist"
"106","Eun, Peiffer","Game vs Columbia University","3c4227d3-0fd0-4aad-84f5-601fc25bbf89","I1","1742061730.97","1742062154.64","Field","Saturday",258.48565,70.12614,0,0,73.15109,0,12.5,7.06116666793823,0,0,0,NA,2025-03-15,32.991406214832
"107","Eun, Peiffer","Game vs Rutgers University","11dcd644-8c0e-43f4-ba88-de4fb6bf3ca2","I1","1743027704","1743028198.7","Field","Wednesday",299.0481,0,0,0,0,0,26,8.24500000079473,39.94663,81.0103,3.68383333333333,NA,2025-03-26,30.985131507014
"108","Eun, Peiffer","Game vs University of Southern California","177c0023-3e5f-4439-8bd7-772b6d7b7cea","I1","1743026737.46","1743027612.81","Field","Wednesday",280.28086,58.56859,0,0,0,0,0,14.5891666650772,57.44794,NA,NA,0,2025-03-26,230.38954120511
"109","Eun, Peiffer","Game vs University of South Carolina","69f33ffa-d210-48b9-88d9-f27d2f6d14dd","I1","1741122129.92","1741122652.06","Field","Tuesday",186.80296,77.88592,92,0,38.48103,0,3.5,8.70233333110809,0,0,0,NA,2025-03-04,121.330826711268
"110","Eun, Peiffer","Game vs Duke University","dc333c2e-3850-4086-8ae4-8331af617115","I1","1741122831.59","1741123893.58","Field","Tuesday",304.97468,96.96214,0,76,0,17.28893,0,17.6998333334923,29.07043,NA,NA,50.49385,2025-03-04,195.57605564985
"111","Eun, Peiffer","Game vs University of Illinois Urbana-Champaign","05f291fd-f53b-425d-a78f-4bb42733deaf","I1","1740682967.86","1740683242.59","Field","Thursday",32.28869,66.63169,0,0,54.52995,0,46.5,4.57883333365122,0,56.52995,0,NA,2025-02-27,16.1264472769
"112","Eun, Peiffer","Game vs Stanford University","45c11fa9-20b2-4d7f-b4c0-af7f63e03746","I1","1738976512.75","1738976765.45","Field","Friday",138.19209,0,69,0,79.62625,0,47,4.2116666674614,0,0,0,NA,2025-02-07,48.563751593151
"113","Eun, Peiffer","Game vs University of Virginia","901877fe-a3ad-476f-a570-53a49b84e773","I1","1738976875.65","1738977408.62","Field","Friday",165.07352,55.1223,0,9,0,0,0,8.88283332983653,0,NA,NA,0,2025-02-07,145.98945286999
"114","Eun, Peiffer","Game vs Purdue University","114a07d3-b880-4731-aba5-5b29bcaa0dc0","I1","1739038210.84","1739038906.44","Field","Saturday",49.01862,0,0,0,0,0,63,11.5933333357175,0,NA,NA,12.5366333333333,2025-02-08,0
"115","Eun, Peiffer","Game vs Pennsylvania State University","92bc9265-8bc1-4cdb-9dcc-24ce3cf8534b","I1","1739037752.96","1739038078.67","Field","Saturday",132.75742,89.08927,0,0,0,0,20,5.42850000063578,0,0,29.3119666666667,NA,2025-02-08,81.323810134852
"116","Eun, Peiffer","Game vs University of California, Berkeley","f719b63e-46f0-4f1a-8c7e-f0017b6b4412","I1","1739049850","1739050329.4","Field","Saturday",367.15204,0,67,0,0,0,15.5,7.99000000158946,97.53981,0,0,NA,2025-02-08,185.50885549779
"117","Eun, Peiffer","Game vs University of Missouri","995bb2d9-28cf-4b67-88fe-f064063f4006","I1","1738966129.7","1738966307.4","Field","Friday",243.46965,84.59866,0,0,82.74005,0,28,2.9616666674614,0,29.74005,84.9000833333333,NA,2025-02-07,101.356927069568
"118","Eun, Peiffer","Game vs University of Wisconsin-Madison","7fdcb89c-4a13-4fa0-b1b6-83afb730609d","I1","1739117398.05","1739117794.66","Field","Sunday",210.73048,28.41577,86,0,0,0,0,6.61016666889191,0,0,57.3478666666667,NA,2025-02-09,0
"119","Eun, Peiffer","Practice","694890b4-3a8f-4527-93f2-5dec37b1c876","I1","1737829156.64","1737829902.44","Field","Saturday",537.44686,108.62302,0,0,47.49118,0,0,12.4299999992053,0,0,0,NA,2025-01-25,201.76457112606
"120","Eun, Peiffer","Practice","e5ae33da-e974-42e8-8683-93f5aaf28fc6","I1","1737827910","1737829124.44","Field","Saturday",389.26565,120.12838,0,0,0,41.91531,0,20.2406666676203,68.30665,NA,NA,0,2025-01-25,336.47772440716
"121","Eun, Peiffer","Practice","bde54937-ee5a-4d7d-a60e-8f57314daae5","I1","1737149940","1737151513","Field","Friday",1880.00859,149.82007,125,0,0,0,90.5,26.2166666666667,0,80.6154259259259,0,NA,2025-01-17,671.85709125771
"122","Eun, Peiffer","Practice","8eb6baac-28ff-41ac-9955-cad65d10d03c","I1","1738426893.67","1738427366.08","Field","Saturday",187.83229,51.04463,0,0,0,0,0,7.87349999745687,0,93.1574933333333,0,NA,2025-02-01,158.732153236522
"123","Eun, Peiffer","Practice","a7a22f0c-c211-4033-ab36-a148fee16db8","I1","1737753738","1737754144","Field","Friday",203.77741,0,0,0,5.0404,0,28,6.76666666666667,0,94.0101,74.3501666666667,NA,2025-01-24,24.344509755769
"124","Eun, Peiffer","Practice","3968370c-ac89-40ef-b53a-53f494f0b8a6","I10","1738432697.84","1738433488.7","Field","Saturday",515.19443,5.14565,0,0,83.88575,0,36,13.1810000022252,0,0,89.15875,NA,2025-02-01,242.51086158068
"125","Eun, Peiffer","Practice","f7783e09-1194-486a-9649-e09059b853f4","I11","1738433511.53","1738433873.74","Field","Saturday",168.71097,81.1421,0,25,0,0,72,6.03683333396912,0,NA,NA,75.6280416666667,2025-02-01,174.39166583488
"126","Eun, Peiffer","Game vs University of Florida","b5b4b576-7491-418e-9cb8-8c59a8dcd1f4","I2","1742596311.06","1742596776.46","Field","Friday",163.50942,0,0,41,0,0,61.5,7.75666666825612,50.75809,NA,NA,97.66295,2025-03-21,347.22765777747
"127","Eun, Peiffer","Game vs University of Kentucky","ca918c62-7db1-448e-ba4d-57e0e0168f92","I2","1742595880.76","1742596184.24","Field","Friday",82.03963,25.36423,9,0,0,0,56.5,5.05800000031789,0,0,59.0041,NA,2025-03-21,65.77998520224
"128","Eun, Peiffer","Game vs California Institute of Technology","08008c6c-27fd-43dc-8416-74815220f047","I2","1742329550.45","1742329847.86","Field","Tuesday",190.75957,0,0,32,0,86.94988,78,4.9568333307902,29.62818,NA,NA,46.3054888888889,2025-03-18,160.50400082347
"129","Eun, Peiffer","Game vs University of Iowa","3e8379f8-6214-4359-b23f-9bfbbd1a5b90","I2","1742329159.19","1742329422.3","Field","Tuesday",106.53568,30.73633,0,0,0,0,42.5,4.38516666491826,0,0,47.24325,NA,2025-03-18,0
"130","Eun, Peiffer","Game vs Yale University","16789796-043f-4920-9198-be8dec6d22b3","I2","1740785055.75","1740785322.71","Field","Friday",121.64316,111.36123,0,0,0,71.01582,39.5,4.44933333396912,0,NA,NA,51.8932833333333,2025-02-28,0
"131","Eun, Peiffer","Game vs Yale University","b3c6ab7c-4e94-4ce2-a51b-73547d8c537c","I2","1740784796.1","1740784956","Field","Friday",154.74973,0,100,0,32.91959,0,64,2.66500000158946,0,48.91959,26.53265,NA,2025-02-28,89.932231222771
"132","Eun, Peiffer","Game vs Princeton University","7d355498-419e-4661-a646-f68f954d4eb1","I2","1741983814.83","1741984146.44","Field","Friday",159.83472,0,0,91,0,76.04712,94,5.52683333555857,0,NA,NA,0,2025-03-14,56.84146721604
"133","Eun, Peiffer","Game vs Iowa State University","d3438338-3019-4f89-8975-2123ef386aff","I2","1741983482.84","1741983710.07","Field","Friday",96.74069,83.6486,0,0,0,0,77,3.78716666698456,0,NA,NA,NA,2025-03-14,123.751824313312
"134","Eun, Peiffer","Game vs University of California, Berkeley","0070951a-118e-4cdf-abe9-431bc2ca0e6c","I2","1742664649.82","1742665331","Field","Saturday",312.00508,0,0,76,0,0,0,11.3530000011126,40.21566,NA,NA,0,2025-03-22,591.65867110379
"135","Eun, Peiffer","Game vs Purdue University","e8173c6c-5b62-4541-a87e-f4a187c7c344","I2","1742663760.7","1742664529.14","Field","Saturday",278.07914,79.76795,0,0,0,0,0,12.807333334287,0,NA,NA,NA,2025-03-22,3.528684569449
"136","Eun, Peiffer","Game vs University of Chicago","1aaf6916-2ae5-4d12-98d0-62610f788fba","I2","1742339985.03","1742340191.61","Field","Tuesday",109.27039,50.71541,0,0,0,66.74056,82,3.44299999872843,21.88583,NA,NA,0,2025-03-18,164.77194852489
"137","Eun, Peiffer","Game vs University of Arizona","b35be45b-6145-4108-b2b7-008d686d8286","I2","1742339659.11","1742339878.78","Field","Tuesday",151.73559,0.37367,0,0,0,0,32.5,3.66116666793823,0,NA,NA,NA,2025-03-18,0
"138","Eun, Peiffer","Game vs Northwestern University","396f35bd-9511-479f-8eb2-db7e71e9c9bb","I2","1740853060.63","1740853237.97","Field","Saturday",26.68226,21.28044,0,0,0,0,0,2.95566666523616,0,NA,NA,NA,2025-03-01,92.764872454483
"139","Eun, Peiffer","Game vs University of Wisconsin-Madison","730c9db8-4085-42cf-be86-1e56861cfe8c","I2","1741994463.19","1741994842.56","Field","Friday",198.79824,0,0,0,0,0,0,6.32283333142598,0,0,50.26685,NA,2025-03-14,79.974831365059
"140","Eun, Peiffer","Game vs Indiana University","40a9094f-be4b-4d4a-82e1-7ceed00331f7","I2","1742746597.68","1742746953.2","Field","Sunday",195.3722,0,40,0,0,0,0,5.92533333301544,0,64.89161,24.4860166666667,NA,2025-03-23,104.57885566085
"141","Eun, Peiffer","Game vs University of Michigan","d3cac5c0-5283-4e24-8aa4-38e4bc30713d","I2","1740936420.38","1740936961.55","Field","Sunday",207.38498,10.31643,84,0,33.40444,0,0,9.01949999729792,0,99.40444,0,NA,2025-03-02,58.27657150284
"142","Eun, Peiffer","Game vs Michigan State University","538d8170-654d-47a2-9196-ec93e69f717b","I2","1742062778.44","1742062948.78","Field","Saturday",136.34393,42.37558,0,0,0,0,87.5,2.83899999856949,0,NA,NA,NA,2025-03-15,0
"143","Eun, Peiffer","Game vs Clemson University","bcb0df6f-83fd-408e-9b3e-fb0255fe507b","I2","1742063082.6","1742063500.37","Field","Saturday",123.57386,0,0,0,0,94.88471,59,6.96283333301544,37.29265,NA,NA,0,2025-03-15,282.66064322812
"144","Eun, Peiffer","Game vs University of Florida","b617964d-e91d-451c-9d1f-ef2f903d36c9","I2","1743029033.66","1743029381.6","Field","Wednesday",178.21697,89.67471,0,0,0,0,0,5.79899999698003,0,NA,NA,NA,2025-03-26,8.636667949429
"145","Eun, Peiffer","Game vs University of Georgia","2915c686-fe82-4d91-bd56-fe29308c23da","I2","1741124000.52","1741124645.16","Field","Tuesday",262.07769,39.31203,0,0,0,0,69,10.7440000017484,0,NA,NA,NA,2025-03-04,17.804499501605
"146","Eun, Peiffer","Game vs Texas A&M University","b0f648e0-db6d-427e-b442-8f84cde9b1c6","I2","1741124753.49","1741125803.46","Field","Tuesday",179.84477,0,0,22,0,105.73821,107,17.4995000004768,72.18023,NA,NA,0,2025-03-04,25.35133972528
"147","Eun, Peiffer","Game vs Harvard University","04c55893-58ec-4c21-8cb2-b05645aae886","I2","1740684293.14","1740684763.44","Field","Thursday",0,28.82166,0,18,0,72.19275,0,7.83833333253861,0,NA,NA,60.4404166666667,2025-02-27,88.7691876883822
"148","Eun, Peiffer","Game vs University of California, Berkeley","ec88f77b-2c78-4207-9d93-6a63b71f816a","I2","1740683985.25","1740684197.87","Field","Thursday",85.16224,0,81,0,23.0239,0,0,3.54366666475932,0,54.0239,5.7065,NA,2025-02-27,123.085175428913
"149","Eun, Peiffer","Game vs University of Illinois Urbana-Champaign","59036d2c-a696-481b-9f98-e8bcef772162","I2","1738977520.79","1738978047.78","Field","Friday",342.17766,52.16923,13,0,87.53603,0,82.5,8.78316666682561,0,47.53603,0,NA,2025-02-07,95.536763050097
"150","Eun, Peiffer","Game vs Iowa State University","a2138d9a-f987-4a6d-9920-c11f74433494","I2","1739039497.07","1739039854.6","Field","Saturday",10.45391,25.79117,0,0,0,10.45443,73.5,5.9588333328565,24.04681,NA,NA,0,2025-02-08,94.16316608073
"151","Eun, Peiffer","Game vs University of South Carolina","f8c5ea8c-034d-46d5-bd49-3530b31f1459","I2","1739039033.66","1739039376.05","Field","Saturday",214.01973,0,7,0,91.33088,0,0,5.70649999777476,0,7.66544,0,NA,2025-02-08,127.061202155954
"152","Eun, Peiffer","Game vs University of Kentucky","875a56b3-1765-47ea-b680-b6e15d166558","I2","1739050445.29","1739050946.04","Field","Saturday",82.71851,0,0,0,0,45.96293,60.5,8.34583333333333,0,NA,NA,0,2025-02-08,94.9326364591231
"153","Eun, Peiffer","Game vs University of Oregon","f82e3390-9c81-4e5c-aaac-0ea6afcce24c","I2","1739051069.93","1739051356.25","Field","Saturday",190.38691,0,45,0,99.48628,0,82,4.77199999888738,0,0,0,NA,2025-02-08,63.254554118911
"154","Eun, Peiffer","Game vs University of Missouri","17a459fe-8743-42af-9e64-b2feb4adba8a","I2","1738966393.29","1738966615.46","Field","Friday",8.97996000000001,0,0,32,0,0,74,3.7028333346049,0,NA,NA,35.6479791666667,2025-02-07,40.7046488980244
"155","Eun, Peiffer","Game vs Texas A&M University","fc6ff14f-4f7a-406e-b980-af0b11908a80","I2","1738966715.96","1738967079.66","Field","Friday",316.80757,89.71109,0,0,0,0,0,6.0616666674614,0,NA,NA,NA,2025-02-07,21.298938150941
"156","Eun, Peiffer","Game vs Auburn University","3b1334bf-1c8a-43f3-8124-685f2fcb31be","I2","1739117898.36","1739118148.37","Field","Sunday",96.46116,104.10135,0,41,0,61.38828,0,4.16683333317439,0,NA,NA,0,2025-02-09,28.646107
"157","Eun, Peiffer","Game vs Auburn University","ef329fbf-3bfb-4e6e-9467-e46b4b28771d","I2","1739118249.57","1739118788.17","Field","Sunday",248.73105,0,25,0,96.77595,0,0,8.97666666905085,0,0,0,NA,2025-02-09,0
"158","Eun, Peiffer","Practice","1950ac9c-1336-418b-8d83-e37df33936bf","I2","1737830033.3","1737830924.63","Field","Saturday",130.48517,0,0,0,0,59.13541,0,14.8555000027021,0,NA,NA,0,2025-01-25,0
"159","Eun, Peiffer","Practice","e31aa855-ea26-4f25-bf35-a85fe067f64a","I2","1737830960.85","1737831682.16","Field","Saturday",104.23785,110.54028,0,0,0,0,0,12.0218333363533,0,17.718548,83.19758,NA,2025-01-25,102.626687752518
"160","Eun, Peiffer","Practice","b94a3c30-7bbe-4815-8c1c-61c49b510364","I2","1737151579","1737152244","Field","Friday",924.50456,10.82162,105,0,0,0,29.5,11.0833333333333,0,0,14.0976666666667,NA,2025-01-17,329.46108278554
"161","Eun, Peiffer","Practice","b6a9132c-3592-40fa-b4aa-0030799d14a9","I2","1738427377.59","1738427848.38","Field","Saturday",285.79487,0,0,0,0,0,83.5,7.84650000333786,0,NA,NA,25.1109291666667,2025-02-01,305.02566630532
"162","Eun, Peiffer","Practice","e99bfd41-b23a-4a7d-961e-489f4e47bb8c","I2","1737754152","1737754575","Field","Friday",112.00763,0,0,0,0,0,0,7.05,0,NA,NA,NA,2025-01-24,0
"163","Eun, Peiffer","Game vs University of Arizona","cc682f58-3160-4008-a3ba-755ba0466e24","I3","1742597195.66","1742597967.79","Field","Friday",113.58772,50.09506,0,0,0,0,0,12.868833331267,0,NA,NA,0,2025-03-21,0
"164","Eun, Peiffer","Game vs Cornell University","e0b03a91-93f2-49c4-b5e1-c762bd826875","I3","1742596908.57","1742597062.44","Field","Friday",112.26583,0,0,0,54.8398,0,1.5,2.56450000206629,0,67.8398,0,NA,2025-03-21,4.20912489674
"165","Eun, Peiffer","Game vs Auburn University","077b812a-b959-48e7-b9ec-d29228a5d438","I3","1742329955.86","1742330335.3","Field","Tuesday",216.03475,0,94,0,65.66274,0,0,6.32400000095367,0,84.66274,0,NA,2025-03-18,51.028440150543
"166","Eun, Peiffer","Game vs Texas A&M University","56830b11-f056-462e-bed3-f9aee5de3631","I3","1740785415.54","1740786752.18","Field","Friday",601.30575,0,0,0,0,0,72,22.2773333350817,0,NA,NA,NA,2025-02-28,153.740753670997
"167","Eun, Peiffer","Game vs UCLA","96b105fc-1404-4bd6-9d17-63cc2faaac6a","I3","1741984272.17","1741984989.45","Field","Friday",238.76483,65.57962,0,0,0,0,0,11.9546666661898,0,NA,NA,NA,2025-03-14,0
"168","Eun, Peiffer","Game vs Northwestern University","74ba0667-c02c-48b2-942c-ca4570521b06","I3","1742665440.06","1742666260.4","Field","Saturday",334.60137,0,0,0,0,0,0,13.6723333358765,0,NA,NA,NA,2025-03-22,89.198822614906
"169","Eun, Peiffer","Game vs University of Delaware","c1d46709-92bf-43cf-bbbb-076d928d7eed","I3","1742340326.04","1742340499.58","Field","Tuesday",3.55687,31.3698,44,0,73.84712,0,110.5,2.89233333269755,0,0,0,NA,2025-03-18,48.633399736691
"170","Eun, Peiffer","Game vs UCLA","4fe36750-e3f9-47af-a913-b1b5b715cb95","I3","1740854142.46","1740854368.52","Field","Saturday",97.41236,96.84002,0,96,0,69.15966,0,3.76766666571299,0,NA,NA,44.4663833333333,2025-03-01,117.179039698245
"171","Eun, Peiffer","Game vs University of Florida","f0632be3-5412-417d-be50-94d755818e5b","I3","1740853667.02","1740854039.36","Field","Saturday",111.17903,24.437,25,0,0,0,27.5,6.20566666523615,0,79.94491,0,NA,2025-03-01,56.087829987878
"172","Eun, Peiffer","Game vs Texas A&M University","e10fd3f0-9e05-426f-a9d2-06a5adf959b0","I3","1741995781.91","1741996331.82","Field","Friday",113.18358,0,0,4,0,0,132.5,9.16516666412354,0,NA,NA,0,2025-03-14,24.391900851813
"173","Eun, Peiffer","Game vs Northwestern University","fa204ce4-e342-4caa-bcb0-1d70093a8355","I3","1741995308.12","1741995673.29","Field","Friday",90.1595,54.94091,54,0,62.37254,0,0,6.08616666793823,0,0,83.1437833333333,NA,2025-03-14,101.880439052911
"174","Eun, Peiffer","Game vs Cornell University","32ed76ee-96f3-4953-926d-72660355fbb8","I3","1742748800.75","1742749128.43","Field","Sunday",79.71764,90.64959,0,0,0,0,0,5.46133333444595,0,NA,NA,33.70845,2025-03-23,138.60559074133
"175","Eun, Peiffer","Game vs Purdue University","4d5daf84-53a9-4180-9bea-6d4863c185f1","I3","1742747554.12","1742748622.86","Field","Sunday",409.99387,100.26952,0,0,0,0,0,17.8123333334923,0,NA,NA,NA,2025-03-23,146.7392257332
"176","Eun, Peiffer","Game vs University of Pennsylvania","7edae049-f4a1-4820-9587-17c2ee6fb4a2","I3","1740937665.75","1740938560.04","Field","Sunday",392.36702,0,57,0,0,0,89.5,14.9048333326976,0,34.60861,0,NA,2025-03-02,164.517226828555
"177","Eun, Peiffer","Game vs University of Delaware","a9c2c7d7-9f49-43f4-8dbd-c21c0276d8ef","I3","1740938664.75","1740939118.45","Field","Sunday",222.09663,65.36981,0,0,0,3.73863,102,7.5616666674614,0,NA,NA,0,2025-03-02,112.33070543023
"178","Eun, Peiffer","Game vs University of Kansas","50e48776-ff75-4041-b11a-2dcc450ed01e","I3","1742063630.68","1742064011.09","Field","Saturday",122.54799,0,0,0,0,0,0,6.34016666412353,0,NA,NA,NA,2025-03-15,0
"179","Eun, Peiffer","Game vs University of Tennessee","009a71ac-cae3-42fe-8edd-bc9bdfa9823b","I3","1743029499.04","1743030318.83","Field","Wednesday",348.4331,115.17118,0,0,0,9.31551,63.5,13.6631666660309,0,NA,NA,71.5086166666667,2025-03-26,431.38091622402
"180","Eun, Peiffer","Game vs University of Illinois Urbana-Champaign","7bfec590-de75-4474-9db6-26695090db0d","I3","1743030459.11","1743031131.8","Field","Wednesday",242.60791,102.83254,54,0,57.71438,0,9,11.2115000009537,0,65.71438,0,NA,2025-03-26,24.306589623541
"181","Eun, Peiffer","Game vs Columbia University","1cb28762-2851-4d86-9839-cfc6d76c2f81","I3","1741126346.12","1741126960.05","Field","Tuesday",0,33.18601,0,0,0,0,0,10.2321666677793,0,NA,NA,NA,2025-03-04,87.0955383906009
"182","Eun, Peiffer","Game vs Rutgers University","d0b310eb-1e25-4b05-8aad-54bafc044284","I3","1741125950.91","1741126243.74","Field","Tuesday",26.08803,13.46282,0,0,82.80049,0,0,4.88049999872843,0,56.80049,0,NA,2025-03-04,28.089093065194
"183","Eun, Peiffer","Game vs Rutgers University","1e571950-cf13-4940-8467-4ff9ea60779a","I3","1740685238.25","1740686005.81","Field","Thursday",249.35958,83.8562,0,0,0,0,55.5,12.792666665713,11.12817,NA,NA,0,2025-02-27,241.26888107887
"184","Eun, Peiffer","Game vs Stanford University","9bd5a292-f7de-48de-8ceb-24c1b6191c54","I3","1740684866.17","1740685135.29","Field","Thursday",210.48617,0,0,0,0,0,0,4.48533333142599,0,0,0,NA,2025-02-27,119.13416863266
"185","Eun, Peiffer","Game vs University of Oklahoma","03cc3958-9ce4-4868-b8a1-dd13983f820c","I3","1738979040","1738979296.31","Field","Friday",172.93443,70.91484,58,0,0,0,84.5,4.27183333237966,0,22.673015,0,NA,2025-02-07,0
"186","Eun, Peiffer","Game vs Rutgers University","569a70d9-8b77-484b-8084-92b9d3002929","I3","1738979411","1738979999.91","Field","Friday",192.62805,124.56758,0,0,0,0,128,9.81516666809718,61.33158,NA,NA,0,2025-02-07,325.48801820289
"187","Eun, Peiffer","Game vs University of North Carolina","47ea1e34-b0fb-498d-b3d7-d457a26cf932","I3","1739040653.58","1739041205.58","Field","Saturday",185.98716,39.84512,0,0,0,62.07028,0,9.2,0,NA,NA,0,2025-02-08,0
"188","Eun, Peiffer","Game vs University of Kansas","bb9c8248-dd5b-417c-a6d1-f0f4ec8eadfd","I3","1739039985.27","1739040531.43","Field","Saturday",274.22348,0,0,0,47.82735,0,0,9.10266666809718,0,0,0,NA,2025-02-08,83.174241666543
"189","Eun, Peiffer","Game vs UCLA","fb3a2ee6-52c0-4839-8a07-9ac22cc66c93","I3","1739052619.73","1739053415.34","Field","Saturday",444.24414,0,0,0,0,0,71,13.2601666649183,0,63.2920433333333,0,NA,2025-02-08,268.88615193421
"190","Eun, Peiffer","Game vs University of Virginia","2a386ea5-b7f1-4e04-9028-b5023f972732","I3","1738967801.77","1738968272.74","Field","Friday",422.33054,77.87772,0,0,0,0,49,7.84950000047684,0,NA,NA,NA,2025-02-07,186.40720653396
"191","Eun, Peiffer","Game vs University of Miami","86a405ba-7175-4a71-a475-2c323ff40c7d","I3","1739119757.11","1739120147.32","Field","Sunday",289.80898,0,0,0,0,0,117.5,6.50350000063578,0,0,8.56633333333333,NA,2025-02-09,30.20350192317
"192","Eun, Peiffer","Game vs University of California, Berkeley","88bb0ade-c4b0-42be-bc58-e4e08683eff6","I3","1739118896.01","1739119650.03","Field","Sunday",229.76312,22.03708,0,0,0,0,55.5,12.5669999996821,78.93876,NA,NA,NA,2025-02-09,255.19665192112
"193","Eun, Peiffer","Practice","5de5a560-56f1-44a3-a838-71852104c315","I3","1737152301","1737152734","Field","Friday",785.88373,102.52559,24,29,93.46543,0,74.5,7.21666666666667,68.65223,28.4884766666667,0,23.2829814814815,2025-01-17,648.33595122166
